SET_ID,pIC50,RDKIT_SMILES,trainingset_class,activity_label
305347,7.455931955649724,CCOc1cc(-c2ccc(N3CC(N)C(Oc4ccc(OC)cn4)C3)nc2)c2c(C#N)cnn2c1,test,1
296376,7.045757490560675,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCCO)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
296520,6.982966660701218,CCOc1cc(-c2ccc(N3CCN(C(=O)C(N)c4cccc(Cl)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305666,7.388276691992657,CC1(N=C(O)c2cc(F)ccc2Cl)CCN(c2ncc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305369,7.173925197299174,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(N=C(O)CC4CC4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305244,6.271646217978772,CC(C)OCCOC1CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305513,5.0,CCOc1cc(-c2ccc(N3CCC(N=C(O)OC(C)C)C(OC)C3)nc2)c2c(C#N)cnn2c1,training,0
305122,5.95506845385084,Cc1cc(=O)cc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)[nH]1,training,0
305124,7.327902142064282,Cc1cc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c(Cl)cn1,test,1
305777,6.9136401693252525,COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4cc(F)ccc4C(F)(F)F)CC3)cn2)c2c(C#N)cnn2c1,test,1
305315,6.863279432843593,CCOc1cc(-c2ccc(N3CCC(Oc4ccc(C)nn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305302,7.801342913045577,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
296716,7.280668713016274,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5(F)CNC5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305362,7.661543506395395,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305607,6.1438755557577,CCOc1cc(-c2ccc(N3CCC(Cc4ccccn4)(N(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305778,7.67778070526608,COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4nc(C)ccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,test,1
305596,7.302770657240282,CCOc1cc(-c2ccc(N3CCC(CN(C)CC(C)(C)O)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305572,6.169411331314857,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)CC(C)(C)OC)CC3)nc2)c2c(C#N)cnn2c1,test,1
305722,6.494850021680094,CC(C)(O)COc1cc(-c2ccc(N3CCC(O)(Cc4cccnc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305427,7.218963061378869,CC(=O)N1CCN(CCOc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)CC1,test,1
305188,6.305394801066433,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4cnccn4)C3)nc2)c2c(C#N)cnn2c1,test,1
305419,7.016824927962188,CN(C)CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
296825,5.834755673874688,CCOc1cc(-c2cnc(N3CC4CC(C3)N4Cc3cncc(F)c3)cn2)c2c(C#N)cnn2c1,training,0
305748,6.454692883534176,COc1cc(-c2cnc(N3CCC(O)(Cc4ncccc4F)CC3)cn2)c2c(C#N)cnn2c1,test,1
305517,5.571217488503046,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C4(N=C(O)OC(C)(C)C)CCCC4)CC3)nc2)c2c(C#N)cnn2c1,training,0
305030,7.351639989019067,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,test,1
477541,6.03763066432998,CCOc1cc(-c2ccc(N3CCC(N=C(O)CC4CNCCO4)C(Cc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,test,1
305148,5.368454772165691,Cc1cccnc1OC1CN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)C1,training,0
305277,6.0433514207947985,CC(C)(O)COc1cc(-c2ccc(N3CCC(N=C(O)c4cccnc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
303321,6.3124710387853655,COc1ccc(CN2CCN(c3ccc(-c4cc(OCc5cccnc5)cn5ncc(C#N)c45)cc3)CC2)cn1,training,1
305344,6.079354998593212,CCOc1cc(-c2ccc(N3CC(N)C(Oc4ccc(Cl)nn4)C3)nc2)c2c(C#N)cnn2c1,test,1
305527,6.555955204081924,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C4(N)CCCC4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305388,7.549750891680639,N#Cc1cnn2cc(OCCN3CCCC3=O)cc(-c3ccc(N4CCC(Oc5ccccn5)CC4)nc3)c12,test,1
305649,6.307153080722769,CC(C)OC(O)=NC1(C)CCN(c2ccc(-c3cc(OCc4cn(C)cn4)cn4ncc(C#N)c34)cn2)CC1,test,1
305300,7.323306390375134,CN1CC(F)(COc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ncccc5Cl)CC4)nc3)c3c(C#N)cnn3c2)C1,test,1
305396,5.465339424171556,N#Cc1cnn2cc(OCCN3CCOCC3)cc(-c3ccc(N4CC(Oc5ccccn5)C4)nc3)c12,training,0
305392,7.896196279044043,CC(O)COc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305485,5.985479461242077,CCOc1cc(-c2ccc(N3CC(O)C(N=C(O)OC(C)(C)C)C3)nc2)c2c(C#N)cnn2c1,training,0
305059,7.29929628285498,CCc1ccccc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
296736,6.7569619513137065,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCc5cccnc5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305669,7.342944147142896,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCc4cn(C)cn4)cn4ncc(C#N)c34)cn2)CC1,test,1
305133,5.96818772866963,Cn1cc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,training,0
305518,5.978810700930063,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C(CC)N=C(O)OC(C)(C)C)CC3)nc2)c2c(C#N)cnn2c1,training,0
305592,6.709965388637482,CCOc1cc(-c2ccc(N3CCC(CN4CCNCC4)(N=C(O)OC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305246,6.4723700991286615,CC(C)(O)COc1cc(-c2ccc(N3CCC(OCc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296364,6.3124710387853655,COc1ccc(CN2CCN(c3ccc(-c4cc(OCc5cccnc5)cn5ncc(C#N)c45)cn3)CC2)cn1,test,1
305012,5.99097425791309,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(O)CC3)nc2)c2c(C#N)cnn2c1,training,0
305549,6.9065783148377635,CCOc1cc(-c2ccc(N3CCC(O)(CNS(=O)(=O)c4ccc(C)cc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305522,5.566070234391537,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C4CCN4C(=O)OC(C)(C)C)CC3)nc2)c2c(C#N)cnn2c1,training,0
305567,6.954677021213343,CCCC(O)=NC1(CN2CCOCC2)CCN(c2ccc(-c3cc(OCC)cn4ncc(C#N)c34)cn2)CC1,test,1
305018,6.39577394691553,COc1ccc(N=C(O)C2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305534,6.1765257708296994,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C4(N(C)C)CCCC4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305097,6.6252516539898965,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccnc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305682,7.053056729302175,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCC4(F)CN(C(=O)OC(C)(C)C)C4)cn4ncc(C#N)c34)cn2)CC1,test,1
305553,7.539102157243452,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(N=C(O)c4ncccc4F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305169,7.027334407733889,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4c(F)cccc4F)C3)nc2)c2c(C#N)cnn2c1,test,1
305232,7.2580609222708015,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4cnccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305435,7.147520006363144,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)OC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305623,7.0655015487564325,CCOc1cc(-c2ccc(N3CCC(CN4CC(N(C)C)C4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305199,6.5654310959658,COc1nc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)ccc1F,test,1
305447,6.673664139071248,CC(=O)N1CCN(CCOc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ccccn5)CC4)nc3)c3c(C#N)cnn3c2)CC1,test,1
296796,5.6332036167132715,CCOc1cc(-c2ccc(N3CCC4(CCCN(C(C)C)C4)C3)nc2)c2c(C#N)cnn2c1,test,0
296776,6.075204004202088,CCOc1cc(-c2ccc(N3CCC4(CC3)CN4S(=O)(=O)c3ccc(OC)nc3)nc2)c2c(C#N)cnn2c1,test,1
305584,7.309803919971486,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305365,7.201349354554732,CCOc1cc(-c2ccc(N3CCC(CN(C)CC(F)(F)CO)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305226,7.016824927962188,CC(C)(O)COc1cc(-c2ccc(N3CCC(N=C(O)c4ccccc4)C3)nc2)c2c(C#N)cnn2c1,test,1
305195,6.114638779968487,COc1ncc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cn1,test,1
305684,7.3160528692484865,CCN1CC(F)(COc2cc(-c3cnc(N4CCC(C)(N=C(O)c5c(C)cccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)C1,test,1
305125,6.459670525209128,Cc1cc(C)nc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,test,1
305373,7.429457060118103,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)c4ncccc4C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,test,1
296381,7.265200170411153,CC(C)OC(=O)N1CC2(CCN(c3ccc(-c4cc(OCCO)cn5ncc(C#N)c45)cn3)CC2)C1,test,1
305360,6.368556230986828,CCOc1cc(-c2ccc(N3CC4CC(C3)C4N)nc2)c2c(C#N)cnn2c1,test,1
305075,7.278189384787455,Cc1ccc(C#N)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305383,7.436518914605589,CN(C)CCOc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305440,6.4034029043735385,Cn1ccnc1COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305042,6.1598939055432425,Cc1cc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cc(C)n1,test,1
305765,7.366531544420414,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(O)cn4ncc(C#N)c34)cn2)CC1,test,1
305006,6.860120913598763,CC(C)C(O)=NC1(C)CCN(c2ccc(-c3cc(OCCO)cn4ncc(C#N)c34)cn2)CC1,test,1
305750,6.928117992693874,CC(C)(O)COc1cc(-c2cnc(N3CCC(O)(Cc4ncccc4F)CC3)cn2)c2c(C#N)cnn2c1,test,1
305190,7.040481623027003,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(F)cn4)C3)nc2)c2c(C#N)cnn2c1,test,1
305123,7.642065152999545,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cc(F)cc(F)c4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
296822,5.434270212168873,COc1cc(-c2ccc(N3CC4CC(C3)N4Cc3ccc(OC)nc3)nc2)c2c(C(C)C#N)cnn2c1,training,0
305725,7.200659450546419,CC(C)(O)COc1cc(-c2ccc(N3CCC(O)(Cc4ncccc4F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305032,7.761953896871206,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(C(O)=Nc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305643,6.847711655616944,CCOc1cc(-c2ccc(N3CCC4(CC3)CC(N=C(O)OC(C)(C)C)C4)nc2)c2c(C#N)cnn2c1,test,1
296530,6.027797161620937,CCOc1cc(-c2ccc(N3CCN(C(=O)C(CC(C)C)N(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305701,6.950781977329818,CCOc1cc(-c2ccc(N3CCC(NS(=O)(=O)CC(C)C)C(O)C3)nc2)c2c(C#N)cnn2c1,test,1
296709,7.164309428507575,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCCC5CCN(C)CC5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305759,7.886056647693162,CCOc1cc(-c2cnc(N3CCC(C)(N=C(O)c4nc(C)ccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,test,1
305460,6.761953896871206,CCOc1cc(-c2ccc(N3CCC(C)(C(O)=NCC(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305007,7.0762380391713,CC(C)COC(O)=NC1(C)CCN(c2ccc(-c3cc(OCCO)cn4ncc(C#N)c34)cn2)CC1,test,1
296402,6.412289034981089,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305278,6.612610173661269,CC(C)(O)COc1cc(-c2ccc(N3CCC(NC(=O)c4ccc(F)cc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305640,6.798602875679549,CCOC(=O)C1(CO)CCN(c2ccc(-c3cc(OCC)cn4ncc(C#N)c34)cn2)CC1,test,1
305089,7.602059991327962,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cc(F)ccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305742,6.294136287716081,CC(O)COc1cc(-c2ccc(N3CCC(O)(Cc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296748,6.798602875679549,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(O)CN(C)C)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305477,6.559090917934783,COc1cc(-c2ccc(N3CCC(N=C(O)C4(C)CCC4)C(O)C3)nc2)c2c(C#N)cnn2c1,test,1
305045,7.010995384301463,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305444,6.446116973356126,CN(C)CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305401,6.325138859262188,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2ccnn2c1,test,1
305425,7.250263684430939,CN1CCN(CCOc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)CC1,test,1
305043,6.39577394691553,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ccncn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305711,7.67778070526608,CCOc1cc(-c2ccc(N3CCC(N=C(O)c4ncccc4Cl)C(N)C3)nc2)c2c(C#N)cnn2c1,test,1
305407,7.489454989793388,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C3CC3)cnn2c1,test,1
305530,6.1180450286604,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C(N)CC)CC3)nc2)c2c(C#N)cnn2c1,test,1
305019,7.761953896871206,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296701,6.454692883534176,COc1ccc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
296711,6.920818753952375,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCCN5CCCC5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305767,6.847711655616944,CC(C)(O)COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,test,1
305679,7.031517051446066,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCN4CCN(C(=O)OC(C)(C)C)CC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305132,5.937794191180288,Cc1c(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cnn1C,training,0
305356,7.259637310505756,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(C)O)CC3)nc2)c2c(C#N)cnn2c1,test,1
305266,5.6375175252488265,Cc1c[nH]c(=NC2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,training,0
305217,7.356547323513813,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccc(F)c4F)C3)nc2)c2c(C#N)cnn2c1,test,1
305253,7.153662887870195,CCc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nc1,test,1
305127,6.508638306165728,Cc1ccc(O)nc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
296717,6.549750891680639,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5(F)CN(C)C5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305430,6.787812395596043,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305574,5.6942188487450185,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)CC(C)O)CC3)nc2)c2c(C#N)cnn2c1,training,0
305720,6.517126416391246,Cc1cnc(C)c(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,test,1
296702,6.555955204081924,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cc1C,training,1
305681,7.576754126063192,CCN1CCN(CCOc2cc(-c3cnc(N4CCC(C)(N=C(O)c5c(C)cccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)CC1,test,1
305642,6.97061622231479,CCOc1cc(-c2ccc(N3CCC(COCCN(C)C)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305801,6.826813731587727,CCOc1cc(-c2ccc(N3CCC(Cc4ccccn4)(N=C(O)C(O)CO)CC3)nc2)c2c(C#N)cnn2c1,test,1
315629,6.8386319977650265,Cc1cnc(NC2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)nc1,test,1
305101,6.795880017344076,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)C4CC4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305796,7.619788758288393,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)CN(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305306,7.562249437179612,CC(O)=NCCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305565,7.482804102050027,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)CC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305795,7.638272163982407,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C(O)CO)CC3)nc2)c2c(C#N)cnn2c1,test,1
305655,7.183758700008219,CC(C)CN=C(O)C1(C)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305569,6.798602875679549,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)CC(C)C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305561,7.359518563029578,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305409,6.340083799930151,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(C#N)cc4)CC3)nc2)c2c(Cl)cnn2c1,test,1
296781,5.9519468268843925,CCOc1cc(-c2ccc(N3CCC4(CC3)CN4C(=O)c3ccccc3)nc2)c2c(C#N)cnn2c1,training,0
305715,5.096801452957021,CC(C)CC(O)=NC1(C)CCN(c2cnc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)nc2)CC1,training,0
305411,6.982966660701218,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccccn4)C3)nc2)c2c(Cl)cnn2c1,test,1
305673,7.5016894462104,CCN1CCOC(COc2cc(-c3cnc(N4CCC(C)(N=C(O)c5c(C)cccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)C1,test,1
430529,7.231361898752387,CCOc1cc(-c2ccc(N3CC4CC(C3)N4C(=O)C(c3cccc(Cl)c3)N(C)C)nc2)c2c(C#N)cnn2c1,test,1
305017,6.667561540084394,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)C4C(O)=Nc3ccccc3)nc2)c2c(C#N)cnn2c1,test,1
305046,7.496209316942818,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305472,6.982966660701218,COc1cc(-c2ccc(N3CCC(S(=O)(=O)NC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305414,6.991399828238082,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(Cl)c45)cn3)CC2)cn1,test,1
296715,6.946921556516581,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5CN(C(C)=O)C5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305151,7.405607449624574,COc1ccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)nc1,test,1
305451,7.080398976215888,CCOc1cc(-c2ccc(N3CCC(C)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305630,6.239577516576787,CCOc1cc(-c2ccc(N3CCC(CN4CCN(C(=O)OC(C)(C)C)C(C)C4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305033,6.772113295386326,CC(C)CS(=O)(=O)C1CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305307,7.515700160653214,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCCNCC(F)F)cn4ncc(C#N)c34)cn2)CC1,test,1
296810,5.9446216686249995,CCOc1cc(-c2cnc(N3CC4CC(C3)N4Cc3cnc(OC)c(Cl)c3)cn2)c2c(C#N)cnn2c1,training,0
304997,6.896196279044043,CCOc1cc(-c2ccc(N3CC4CC(C3)C4Oc3ncccn3)nc2)c2c(C#N)cnn2c1,test,1
305431,6.79048498545737,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccnc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305153,7.452225294612178,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccc(F)cc4)C3)nc2)c2c(C#N)cnn2c1,test,1
305036,7.3036436112666685,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305263,6.8297382846050425,CCC1(C(O)=NCC(C)C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305057,7.308918507877031,Cc1ccc(Cl)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305245,6.809668301829707,CC(C)(O)COc1cc(-c2ccc(N3CCC(OCc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296690,5.489589051989824,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4S(=O)(=O)CC3CC3)nc2)c2c(C#N)cnn2c1,training,0
305704,8.0,CCOc1cc(-c2ccc(N3CCC(N=C(O)c4cc(F)ccc4Cl)C(O)C3)nc2)c2c(C#N)cnn2c1,test,1
305303,7.067526235322847,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCCN4CCCC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305183,6.966576244513051,CC(C)(O)COc1cc(-c2ccc(N3CCC(C(O)=Nc4ccccc4)C3)nc2)c2c(C#N)cnn2c1,test,1
305224,7.292429823902062,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4F)C3)nc2)c2c(C#N)cnn2c1,test,1
305201,7.3439017979871695,CC(C)(O)COc1cc(-c2ccc(N3CCC(C(O)=Nc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305426,7.3214816209598865,CCN1CCN(CCOc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)CC1,test,1
305668,7.3904055907747805,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCN(C)C)cn4ncc(C#N)c34)cn2)CC1,test,1
305265,6.85078088734462,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)C4Nc3ncccn3)nc2)c2c(C#N)cnn2c1,test,1
305566,6.5100415205751645,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)CC)CC3)nc2)c2c(C#N)cnn2c1,test,1
305225,6.8827287043442364,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccc(F)c4)C3)nc2)c2c(C#N)cnn2c1,test,1
